CustomerID,SnapshotDate,churn_label,churn_probability,risk_bucket,dynamic_threshold,churn_flag,expected_loss,action_flag_top15,total_revenue,total_orders,recency_days,tenure_days,segment,RFM_Score,value_tier,priority,action,offer_type,message_angle,budget_suggestion
17396,2011-12-31,,0.2245233416972769,Low,0.3,0,1977.3995226620875,1,8807.1,14,60,402,Champions,14,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,141.06
17395,2011-12-31,,0.9657923921028946,High,0.7,1,94.16475823003222,0,97.5,1,529,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17394,2011-12-31,,0.8871064620429502,High,0.7,1,180.85439441669627,0,203.87,1,240,0,About To Sleep,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17393,2011-12-31,,0.9427526324891552,High,0.7,1,359.3301658732415,0,381.15,2,431,77,At Risk,6,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,13.46
17392,2011-12-31,,0.8472367185392473,High,0.7,1,530.8446383679509,0,626.5600000000001,3,327,143,At Risk,8,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.69
17391,2011-12-31,,0.797149852696894,Medium,0.5,1,405.58984505217967,0,508.8,2,184,0,Needs Attention,8,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
17390,2011-12-31,,0.9560631202243944,High,0.7,1,142.7402238495021,0,149.29999999999998,1,441,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17389,2011-12-31,,0.0277485890502802,Low,0.3,0,1587.9041288537912,1,57224.68,61,21,734,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,500.0
17388,2011-12-31,,0.3884044976805486,Low,0.5,0,1045.4178938220343,0,2691.57,11,98,651,Needs Attention,12,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
17387,2011-12-31,,0.3583150119702581,Low,0.5,0,280.95838403599913,0,784.11,2,40,13,Potential Loyalist,10,Mid Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,25.0
17386,2011-12-31,,0.3052339177282681,Low,0.3,1,858.5528067685406,0,2812.77,7,28,377,Champions,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,116.71
17385,2011-12-31,,0.6671552421900064,Medium,0.5,1,174.20090528823258,0,261.11,1,35,0,Potential Loyalist,8,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
17384,2011-12-31,,0.6596459360423045,Medium,0.5,1,334.80329483827165,0,507.55,3,40,447,Potential Loyalist,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
17383,2011-12-31,,0.8809528032678529,High,0.5,1,273.0865594850017,0,309.99,2,25,449,Potential Loyalist,10,Low Value,P3,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,10.72
17382,2011-12-31,,0.8578225112958491,High,0.5,1,773.9960954920186,0,902.28,8,86,504,Needs Attention,11,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,37.13
17381,2011-12-31,,0.0253928007151263,Low,0.3,0,1015.7722095427488,0,40002.37,38,29,539,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,500.0
17379,2011-12-31,,0.506736348138038,Medium,0.5,1,205.0559306375385,0,404.66,1,32,0,Potential Loyalist,9,Mid Value,P2,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,25.0
17357,2011-12-31,,0.5559727148856111,Medium,0.5,1,215.79524955570108,0,388.14,2,45,0,Potential Loyalist,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
17450,2011-12-31,,0.0313998672588179,Low,0.3,0,7754.922242500091,1,246973.09,51,29,429,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,500.0
17453,2011-12-31,,0.3669220735587624,Low,0.5,0,178.58831164252086,0,486.72,2,38,46,Potential Loyalist,10,Mid Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,25.0
17519,2011-12-31,,0.2239141380120417,Low,0.3,0,1144.0825707483868,0,5109.47,15,38,721,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,81.81
17518,2011-12-31,,0.9621068106170062,High,0.7,1,316.9372255534542,0,329.42,2,446,195,At Risk,6,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,11.71
17517,2011-12-31,,0.7562354106576156,Medium,0.7,1,116.41487911663334,0,153.94,1,329,0,About To Sleep,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17516,2011-12-31,,0.3755212628710373,Low,0.3,1,359.58038526216177,0,957.55,6,36,363,Loyal,12,Mid Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,40.94
17515,2011-12-31,,0.4774221754745515,Low,0.3,1,772.2112719430681,0,1617.46,9,52,519,Champions,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
17514,2011-12-31,,0.9279704097530304,High,0.5,1,503.7301775262375,0,542.83,2,149,541,Needs Attention,8,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
17513,2011-12-31,,0.8158712364801091,High,0.5,1,945.4315888331504,0,1158.8,3,93,407,Needs Attention,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,46.99
17512,2011-12-31,,0.0910887290267566,Low,0.3,0,498.0567743470806,0,5467.820000000001,18,49,700,Champions,14,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,82.32
17511,2011-12-31,,0.0191176479564307,Low,0.3,0,3357.126848799484,1,175603.55,60,23,734,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,500.0
17510,2011-12-31,,0.8410609499441325,High,0.5,1,432.7763224032528,0,514.56,2,45,395,Potential Loyalist,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
17509,2011-12-31,,0.3480488893441331,Low,0.3,1,2128.3676851838823,1,6115.14,8,78,5,Champions,14,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,258.46
17508,2011-12-31,,0.7582992782201269,Medium,0.7,1,3472.4268038039513,1,4579.23,8,301,451,At Risk,12,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,227.36
17507,2011-12-31,,0.8099011367435969,High,0.7,1,490.45993038918743,0,605.58,2,282,47,At Risk,7,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
17506,2011-12-31,,0.6980985263613523,Medium,0.5,1,210.96537466640063,0,302.2,1,96,0,Promising,7,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
17505,2011-12-31,,0.6476267056843927,Medium,0.5,1,1577.2818891602249,1,2435.48,5,182,443,Needs Attention,11,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,116.07
17504,2011-12-31,,0.591166115193983,Medium,0.7,0,5654.574831764271,1,9565.12,18,227,463,At Risk,12,High Value,P4,Cross-sell / upsell,Bundle offer,Recommended bundles based on your history,178.45
17503,2011-12-31,,0.2838871419970099,Low,0.5,0,158.68155689064864,0,558.96,2,23,35,Potential Loyalist,10,Mid Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,25.0
17502,2011-12-31,,0.3473568198762061,Low,0.3,1,239.36358457669365,0,689.1,4,30,19,Loyal,12,Mid Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,29.12
17501,2011-12-31,,0.7669649285938621,Medium,0.7,1,221.34607839218864,0,288.6,2,241,0,At Risk,6,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17520,2011-12-31,,0.5606045513753976,Medium,0.5,1,306.5441747375811,0,546.81,1,74,0,Potential Loyalist,8,Mid Value,P2,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,25.0
17500,2011-12-31,,0.4714104349948738,Low,0.5,0,536.4650750241665,0,1138.0,3,38,12,Potential Loyalist,11,Mid Value,P4,Cross-sell / upsell,Bundle offer,Recommended bundles based on your history,25.0
17521,2011-12-31,,0.5585881655761508,Medium,0.3,1,713.9091908962553,0,1278.06,5,50,404,Champions,12,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
17523,2011-12-31,,0.4306391241600349,Low,0.3,1,281.09538190422126,0,652.74,4,32,7,Loyal,12,Mid Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,28.56
17542,2011-12-31,,0.8787311011992633,High,0.7,1,300.2624172797883,0,341.7,3,290,371,At Risk,7,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,11.8
17541,2011-12-31,,0.949647045933786,High,0.7,1,118.193071336919,0,124.46,1,530,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17540,2011-12-31,,0.6538074440848608,Medium,0.3,1,1039.9461205613795,0,1590.6,6,45,575,Champions,12,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
17539,2011-12-31,,0.9371124987210232,High,0.7,1,1149.4340775562453,0,1226.57,4,638,108,At Risk,8,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,80.0
17538,2011-12-31,,0.726240277562728,Medium,0.5,1,71.47656811772369,0,98.42,1,46,0,Potential Loyalist,7,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
17537,2011-12-31,,0.7587713705095706,Medium,0.5,1,681.0883575968007,0,897.62,2,50,273,Potential Loyalist,10,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,35.66
17536,2011-12-31,,0.90632769351794,High,0.5,1,330.65553242615005,0,364.83,3,198,505,Needs Attention,8,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,12.72
17535,2011-12-31,,0.8493339706171147,High,0.7,1,139.6305047694537,0,164.4,1,301,0,About To Sleep,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17534,2011-12-31,,0.824402268025513,High,0.3,1,1375.7872369490167,0,1668.83,5,74,598,Champions,12,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,84.84
17533,2011-12-31,,0.972854564280184,High,0.7,1,33.8553388369504,0,34.8,1,455,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17532,2011-12-31,,0.9697401860476478,High,0.7,1,63.36282375635331,0,65.34,1,406,0,About To Sleep,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17531,2011-12-31,,0.861333163655804,High,0.7,1,1091.1540783824455,0,1266.82,3,211,428,At Risk,9,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,80.0
17530,2011-12-31,,0.2442025826141081,Low,0.3,0,767.1648553080471,0,3141.51,12,22,732,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
17529,2011-12-31,,0.929144436965144,High,0.7,1,1152.37138794602,0,1240.25,2,631,87,At Risk,7,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,80.0
17528,2011-12-31,,0.0613477474017283,Low,0.3,0,222.6003014471712,0,3628.5,8,22,70,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
17527,2011-12-31,,0.4901839600713887,Low,0.3,1,460.4641065722604,0,939.37,4,74,164,Loyal,11,Mid Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,42.11
17526,2011-12-31,,0.4184721451804111,Low,0.3,1,1743.3716957073998,1,4166.04,12,25,717,Champions,15,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,181.36
17525,2011-12-31,,0.8724708123366464,High,0.7,1,1013.7238368539496,0,1161.9,3,380,69,At Risk,8,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,48.06
17524,2011-12-31,,0.7933002369771973,Medium,0.7,1,427.6998897638862,0,539.14,3,382,76,At Risk,7,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
17522,2011-12-31,,0.3265568844559274,Low,0.3,1,349.6477217558061,0,1070.71,5,22,216,Loyal,12,Mid Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,44.84
17451,2011-12-31,,0.113894967752163,Low,0.3,0,196.0587974885735,0,1721.4,7,22,104,Champions,13,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
17499,2011-12-31,,0.829441973127714,High,0.7,1,1112.6051683337844,0,1341.39,2,310,271,At Risk,9,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,80.0
17497,2011-12-31,,0.9516754662124152,High,0.7,1,273.36877766951625,0,287.25,2,411,220,At Risk,6,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.17
17472,2011-12-31,,0.798948553007466,Medium,0.7,1,747.0967919172815,0,935.1,4,212,437,At Risk,9,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,37.69
17471,2011-12-31,,0.9652141724591988,High,0.7,1,310.46113857150124,0,321.65,1,495,0,Lost,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,11.45
17470,2011-12-31,,0.3116248008907623,Low,0.3,1,874.0670552744724,0,2804.87,11,65,463,Champions,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,116.71
17469,2011-12-31,,0.1995988634057798,Low,0.3,0,1008.2237587784456,0,5051.25,17,37,706,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
17468,2011-12-31,,0.6524534768781027,Medium,0.5,1,127.09793729585442,0,194.8,3,31,364,Potential Loyalist,9,Low Value,P3,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,10.0
17467,2011-12-31,,0.958931942406314,High,0.7,1,98.38641729088782,0,102.6,1,416,0,About To Sleep,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17466,2011-12-31,,0.4137284453453186,Low,0.5,0,315.79064776317483,0,763.28,2,31,68,Potential Loyalist,11,Mid Value,P4,Cross-sell / upsell,Bundle offer,Recommended bundles based on your history,25.0
17465,2011-12-31,,0.9610414204060792,High,0.7,1,2443.7265133943743,1,2542.79,7,446,310,At Risk,9,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,135.53
17464,2011-12-31,,0.8219249374725253,High,0.5,1,822.6975469137495,0,1000.94,3,179,461,Needs Attention,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,40.67
17463,2011-12-31,,0.3601385197720625,Low,0.3,1,921.2019211101564,0,2557.91,7,37,572,Champions,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,108.67
17462,2011-12-31,,0.7788592100262482,Medium,0.5,1,526.2673796226356,0,675.6899999999999,2,81,223,Needs Attention,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,27.04
17461,2011-12-31,,0.3569505790323367,Low,0.5,0,270.37578559383377,0,757.46,3,43,6,Potential Loyalist,10,Mid Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,25.0
17460,2011-12-31,,0.5882994031083102,Medium,0.5,1,1310.8899109641543,0,2228.27,16,115,592,Needs Attention,12,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,103.81
17459,2011-12-31,,0.6324242668075477,Medium,0.5,1,415.69247057260105,0,657.3,2,64,16,Potential Loyalist,10,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
17458,2011-12-31,,0.8329174217644764,High,0.5,1,441.0964082180314,0,529.58,2,36,366,Potential Loyalist,10,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
17457,2011-12-31,,0.512153518345281,Medium,0.5,1,3065.1414981280213,1,5984.81,14,147,605,Needs Attention,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,270.63
17456,2011-12-31,,0.8710735131545643,High,0.7,1,1067.4309044898662,0,1225.42,2,386,90,At Risk,8,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,80.0
17455,2011-12-31,,0.9005589098406371,High,0.7,1,118.6036084260119,0,131.7,1,224,0,About To Sleep,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17454,2011-12-31,,0.782462214073157,Medium,0.7,1,1211.2045596524026,0,1547.94,10,213,500,At Risk,11,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,80.0
17473,2011-12-31,,0.9228636842534964,High,0.7,1,560.1782563418724,0,607.0,2,429,47,At Risk,7,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.55
17498,2011-12-31,,0.6560222876053682,Medium,0.5,1,178.58238713193333,0,272.22,1,96,0,Promising,6,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
17474,2011-12-31,,0.9518862981340332,High,0.7,1,996.6249541463328,0,1047.0,1,620,0,Lost,6,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,44.5
17476,2011-12-31,,0.9057563119780322,High,0.7,1,443.69378698555886,0,489.86,2,416,341,At Risk,7,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
17496,2011-12-31,,0.90350910500365,High,0.7,1,1276.558979368607,0,1412.89,4,379,335,At Risk,10,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,80.0
17495,2011-12-31,,0.4760778617174535,Low,0.5,0,384.0615326047041,0,806.72,3,28,383,Potential Loyalist,11,Mid Value,P4,Cross-sell / upsell,Bundle offer,Recommended bundles based on your history,25.0
17494,2011-12-31,,0.975529316849418,High,0.7,1,53.36145363166317,0,54.7,1,522,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17493,2011-12-31,,0.9609110729504045,High,0.7,1,96.9655363714253,0,100.91,1,406,0,About To Sleep,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17492,2011-12-31,,0.7789899950646586,Medium,0.7,1,874.3539502604742,0,1122.42,3,269,270,At Risk,8,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,44.92
17491,2011-12-31,,0.0842359674523674,Low,0.3,0,503.8212178503311,0,5981.07,17,22,589,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,89.75
17490,2011-12-31,,0.3714046230724277,Low,0.3,1,1021.5484157607124,0,2750.5,9,21,568,Champions,14,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,117.41
17489,2011-12-31,,0.8333273277937469,High,0.5,1,313.8644047402368,0,376.64,2,79,153,Needs Attention,8,Low Value,P3,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,12.81
17488,2011-12-31,,0.9665147719801536,High,0.7,1,325.2322207713217,0,336.5,1,662,0,Lost,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,11.98
17487,2011-12-31,,0.9616631528775408,High,0.7,1,154.39501919448918,0,160.55,1,749,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17486,2011-12-31,,0.8645082025421053,High,0.7,1,343.0973703428853,0,396.87,1,282,0,About To Sleep,6,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
17484,2011-12-31,,0.9547334593431238,High,0.7,1,200.08349107453844,0,209.57,2,597,47,At Risk,5,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17483,2011-12-31,,0.6160970382628187,Medium,0.5,1,364.5631004512577,0,591.73,4,86,349,Needs Attention,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
17482,2011-12-31,,0.9239970131652112,High,0.7,1,719.0452356750357,0,778.19,2,508,91,At Risk,7,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,32.77
17481,2011-12-31,,0.2071105215378464,Low,0.3,0,260.04589973770453,0,1255.59,4,24,90,Champions,13,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
17480,2011-12-31,,0.7950749819284092,Medium,0.5,1,717.1814859488829,0,902.03,2,98,366,Needs Attention,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,36.31
17479,2011-12-31,,0.9647208829491714,High,0.7,1,375.5272508967944,0,389.26,1,653,0,Lost,5,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,25.0
17478,2011-12-31,,0.9577371669150808,High,0.7,1,1219.0078660495149,0,1272.8,2,429,225,At Risk,9,High Value,P1,Win-back (1:1 outreach),Personalized discount (10–15%),We miss you + tailored picks,80.0
17477,2011-12-31,,0.9355044738586564,High,0.7,1,1070.4977694364604,0,1144.3,2,633,34,At Risk,7,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,48.37
17475,2011-12-31,,0.7445478906501607,Medium,0.5,1,144.71777350567174,0,194.37,1,100,0,Promising,6,Low Value,P3,Second-purchase nudge,Small voucher (5–10%),Complete your set / popular add-ons,10.0
17172,2011-12-31,,0.874554719003231,High,0.5,1,836.5728075569207,0,956.57,3,99,647,Needs Attention,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,39.6
17356,2011-12-31,,0.8967300792670212,High,0.7,1,848.7281181238576,0,946.47,5,332,376,At Risk,9,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,39.48
17354,2011-12-31,,0.837707582563302,High,0.3,1,2633.3002774844376,1,3143.46,4,71,377,Champions,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,160.56
17238,2011-12-31,,0.036376233534168,Low,0.3,0,283.11986321978316,0,7783.1,32,23,736,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,114.12
17237,2011-12-31,,0.5107754532564758,Medium,0.3,1,511.8378661992493,0,1002.08,4,32,370,Loyal,12,Mid Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,45.29
17236,2011-12-31,,0.4005819217731075,Low,0.3,1,772.8266783999854,0,1929.26,12,33,629,Champions,14,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,83.36
17235,2011-12-31,,0.8274713862538449,High,0.3,1,1576.233694247224,1,1904.88,8,46,527,Champions,13,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,96.95
17234,2011-12-31,,0.8318261621177253,High,0.5,1,124.68242343982584,0,149.89,1,203,0,Promising,6,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17233,2011-12-31,,0.8970221783612288,High,0.5,1,503.1038589556788,0,560.86,3,56,689,Potential Loyalist,9,Mid Value,P2,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,25.0
17232,2011-12-31,,0.418645724879872,Low,0.5,0,176.46754595136363,0,421.52,2,23,11,Potential Loyalist,10,Mid Value,P4,Cross-sell / upsell,Bundle offer,Recommended bundles based on your history,25.0
17231,2011-12-31,,0.0719894128471874,Low,0.3,0,518.1106838377217,0,7197.04,25,33,719,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,107.37
17230,2011-12-31,,0.6866171087810712,Medium,0.7,0,6814.640473796693,1,9924.95,18,285,467,At Risk,12,High Value,P2,Proactive retention,Perks / early access,VIP early access + tailored picks,383.97
17229,2011-12-31,,0.5715221824391419,Medium,0.5,1,182.17841087430085,0,318.76,2,117,46,Needs Attention,8,Low Value,P3,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,10.0
17228,2011-12-31,,0.2765780181033476,Low,0.3,0,878.75474223868,0,3177.24,13,36,621,Champions,15,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
17227,2011-12-31,,0.3279501712967748,Low,0.3,1,663.1250848672175,0,2022.03,12,39,674,Champions,14,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,84.73
17226,2011-12-31,,0.7596129035158479,Medium,0.7,1,683.742766712685,0,900.12,3,329,356,At Risk,8,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,35.77
17225,2011-12-31,,0.9513018625041092,High,0.7,1,124.76323926741394,0,131.15,1,602,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17224,2011-12-31,,0.9657923921028946,High,0.7,1,97.40982066749795,0,100.86,1,522,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17223,2011-12-31,,0.8143891413153462,High,0.7,1,711.3933466131944,0,873.53,3,331,64,At Risk,8,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,35.4
17222,2011-12-31,,0.7393154391545909,Medium,0.5,1,1186.6086729975098,0,1605.01,6,86,632,Needs Attention,11,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,80.0
17221,2011-12-31,,0.4348032917256783,Low,0.3,1,425.4637170194107,0,978.52,5,28,599,Loyal,12,Mid Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,42.89
17220,2011-12-31,,0.1236465041254018,Low,0.3,0,554.1527198640197,0,4481.75,21,45,664,Champions,14,High Value,P4,Growth nurture,Content / recommendations,New arrivals + personalized recommendations,80.0
17239,2011-12-31,,0.8399342741843677,High,0.7,1,999.0598224285962,0,1189.45,4,333,213,At Risk,9,Mid Value,P2,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,48.64
17219,2011-12-31,,0.8988446009359716,High,0.5,1,232.91760144053833,0,259.13,2,52,384,Potential Loyalist,8,Low Value,P3,Re-engagement email,Small voucher (5–10%),New arrivals + reminder,10.0
17240,2011-12-31,,0.9513018625041092,High,0.7,1,124.24002324303667,0,130.6,1,617,0,Lost,4,Low Value,P3,Reactivation campaign,Free shipping / limited-time voucher,Limited-time comeback offer,10.0
17242,2011-12-31,,0.6285377540413378,Medium,0.5,1,1816.0215619965563,1,2889.2799999999997,5,129,576,Needs Attention,11,High Value,P1,Win-back (priority queue),Personalized voucher (10%),Exclusive comeback: curated bestsellers,136.7
